id,track_id,track_name,artist_id,artist_name,release_id,release_name,explicit,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
774,00W1mgW3ZJ7NoJl9OcyiJ3,Joyride - Remastered,['3cuyEzQZlYjp6yDdZsLPFf'],['Bonnie Hayes'],7LXWHLlkrqX7Exirif4Mip,Good Clean Fun (Expanded) [Remastered],False,2,0.129,0.64,201255,0.666,4.95e-05,0,0.151,-4.454,1,0.0274,97.44,4,0.728
775,00W1p1EeD140DHSrVjhhlR,Hold Me (with Teddy Pendergrass),"['6XpaIBNiVzIetEPCWDvAFP', '68kACMx6A3D2BYiO056MeQ']","['Whitney Houston', 'Teddy Pendergrass']",2MH37enG6IPvNK5QFLyKes,Whitney Houston,False,46,0.379,0.537,360733,0.263,2.83e-06,2,0.162,-17.92,1,0.0291,116.097,4,0.21
776,00W3NFnoitoyGeSmGO4ptl,The House You Live In,['23rleGXVOVVgTk3xgtmfE4'],['Gordon Lightfoot'],7Ah40XNSL08oO3p0RAGro8,Summertime Dream,False,35,0.325,0.359,171907,0.345,0.0,9,0.184,-15.295,1,0.0403,178.325,3,0.386
777,00W3s1mgkt7s3Msa2waMEf,Zen Garden,['2J0vvlL7LWu4kRpHmOfKOY'],['Native American Meditations'],57vNKrBIksXxeTwDUQlFCc,Native American Meditations: Native American Flutes & The Sounds of Nature,False,7,0.96,0.138,120474,0.0524,0.948,4,0.097,-17.573,0,0.0447,72.327,4,0.0389
778,00W4k0YuHiH8bNSXRBa6JD,I'm At Home Now,['03jd3ncfAAUoGvljHLKIjg'],['mochilon'],5VTTOP7RFQ5hkVsh0B1Yec,Selected Solo Acoustic Works 2009-2012,False,0,0.968,0.485,61500,0.464,0.34,9,0.264,-6.041,0,0.0337,110.598,3,0.687
779,00W5VCDFwIsMfeMubrkbSr,Dream 0 (till break of day) - Pt. 4,"['2VZNmg4vCnew4Pavo8zDdW', '1J87mxfzE58rZLrRIOx5I5', '5BG0gerrHZFHPaIEi43FHB', '4rYJIqA2SBfcbn8y8yUGtU', '3962g9Dfd93mJSVy1D37LF', '1B25oHGZdWQzQJCajIwA3a', '2ESi6tlKQpAqymfpcmBmYi']","['Max Richter', 'Grace Davidson', 'Ben Russell', 'Yuki Numata', 'Caleb Burhans', 'Clarice Jensen', 'Brian Snow']",0JLN7JryQ2T7lBEYIrSQF1,Sleep,False,33,0.757,0.223,134913,0.0608,0.844,6,0.112,-26.628,1,0.036,77.782,3,0.0343
780,00W6KuTd1bQU5buMl4BnDE,BB,['1RBzGO6Nm3uyhUSxP7EDWO'],['Kevin Roldan'],0PyjjTm1m4GDaPl6NKeaoI,Noche Vibrante,False,4,0.00812,0.782,125840,0.616,9.54e-06,7,0.259,-3.399,1,0.102,171.841,4,0.888
781,00W9ea9Nm5wZwxhylHawS4,Walking Target,['4AcHt3JxKy59IX7JNNlZn4'],['Fitz and The Tantrums'],4eoIRaV8z8v2LaXQSWy2LC,Fitz and The Tantrums (Deluxe Edition),False,29,0.0153,0.65,156960,0.956,3.86e-05,4,0.364,-4.113,1,0.0564,104.018,4,0.672
782,00WCkoUTyeBr5jTo21sGvr,Mr. Blue,['7cIsuRDa9Q68n6Ui6GZsVj'],['Dance Hall Crashers'],1ykysjJVAuKPL3bpTxv6oX,Honey I'm Homely,False,22,0.00149,0.564,161400,0.903,0.000304,7,0.161,-6.714,1,0.059,145.293,4,0.706
783,00WES06ndYsQcXC0VOBhE9,對不對,['0Q43SYcicELiBaGB9N9aBI'],['Danny Chan'],4MbpZVFhL0o1ZhCwFORnaB,離不開精選,False,11,0.655,0.549,260333,0.371,0.0,4,0.084,-12.31,1,0.0331,142.221,4,0.202
784,00WF3etrtxw9ZOK2GCsQxV,Rainmaker,['6Vns9CRYWIegtxDvnolLPv'],['NC-17'],0iO3PQrPTpPs4o98e02QQM,DJ SS Presents: The World of Drum & Bass (10 Years in Moscow),False,0,0.111,0.563,266057,0.976,0.857,11,0.191,-3.777,1,0.113,173.865,4,0.291
785,00WHjmqKZKIV4aa6p9lZjc,"Sonata in B-Flat Major for Recorder and Basso continuo, HWV 377: III. Allegro","['1QL7yTHrdahRMpvNtn6rI2', '1jhnnBVAie5Cj2IngkLSRc', '1gaUtaLxXEKVBrDMuX7QEU']","['George Frideric Handel', 'Frans Brüggen', 'Anner Bylsma']",4e4hzOo1y4aU9z9A6PU86C,Anner Bylsma plays Cello Suites and Sonatas,False,1,0.986,0.409,157680,0.0736,0.884,4,0.0948,-23.922,1,0.065,83.079,1,0.841
786,00WO4LsUhOVnEMNdDxkoRM,Steevys Shuffle E,['4r1PvoQGKMkn4s9aCYGnGz'],['Matthews & Maz'],41kdeCxd5WAw8AIqsAv8cw,Chicago Blues Jam Tracks Series 10,False,9,0.58,0.341,210040,0.743,0.683,11,0.206,-14.238,0,0.0362,142.104,4,0.613
787,00WSpgbMpFbRWk4GyidmVm,"Waldszenen, Op. 82: 8. Jagdlied","['2UqjDAXnDxejEyE0CzfUrZ', '60UJYXbYq8oGjl7FDqP0mW']","['Robert Schumann', 'Robert Casadesus']",1di6UuZDcGUnmQM72MyC3I,Robert Casadesus - The Early Recordings (Remastered),False,0,0.984,0.424,135453,0.26,0.856,3,0.17,-16.102,1,0.0784,104.07,4,0.553
788,00WUeG0IPdbD8vL8PGimsv,Me Dices Que Te Vas,['0pY1OqclT7G3fojvX0dKdv'],['Grupo Carabo'],5FXAiILW1gioBCuF7I39wS,Grito En Silencio,False,21,0.154,0.745,185467,0.562,1.96e-06,0,0.0563,-7.739,1,0.0702,165.002,4,0.963
789,00WW16zr3cEyRx3tMWKBiW,"Victoria - Live at Volkshaus, Zürich, Switzerland, November 1979",['1SQRv42e4PjEYfPhS0Tk9E'],['The Kinks'],1WprYNkzlwjeBzByXIZARq,One for the Road (Live),False,20,0.0139,0.388,148340,0.913,0.0731,7,0.996,-9.801,1,0.0633,166.639,4,0.679
790,00WWJusA1zTYCUivUbW9Dt,Gidget Goes Hawaiian,['1aRdnBeUqTNY9zdBzOrkvJ'],['James Darren'],4kmxTHO1B5UEgDJqfybe3a,Sings The Movies [Gidget Goes Hawaiian],False,12,0.689,0.322,152413,0.638,0.0,8,0.183,-9.519,1,0.0969,76.543,4,0.574
791,00WXjbcR195RztyuAQ90ub,Rapture,['3jnoH2xrhvxUgeN2rrudHL'],['Hurt'],2P5omMI0SDu3lWiSenca1h,Vol. 1,False,48,0.00641,0.444,340667,0.702,7.75e-06,6,0.217,-6.799,1,0.0608,148.096,4,0.27
792,00WZox30Fgw2Uevv8Dlvk8,Someone's Coming,['67ea9eGLXYMsO2eYQRui3w'],['The Who'],5jDvKpQwuNQuuv9oURPK54,The Who Sell Out (Deluxe Edition),False,10,0.00128,0.574,151147,0.671,0.609,4,0.294,-5.046,1,0.029,130.557,4,0.436
793,00WagxWsvdZl5TiApZfbmO,We Have It Made - Stereo; 1998 Remaster,"['2nvKpWcP8etYTq4JrRiUiy', '03hfAxVdAWj7kxDnSG0fLD']","['Cliff Richard', 'The Shadows']",0Pn7moLcyzu7YhTiDWdmNj,Me And My Shadows/Listen To Cliff,False,5,0.656,0.38,132307,0.331,0.0,4,0.177,-11.367,1,0.0284,108.548,3,0.423
794,00Wb1urBVclA6WdcrmrUxg,Too Many Puppies,['64mPnRMMeudAet0E62ypkx'],['Primus'],0bCjsDy7xtSGsKleQXF9ng,Frizzle Fry (Remastered),False,37,0.0179,0.468,236893,0.887,0.000367,2,0.191,-6.209,1,0.111,159.128,4,0.542
795,00WbLoO3bSlUdAy8al106S,Gently,['05fG473iIaoy82BF1aGhL8'],['Slipknot'],5Zs0mNCTs73CqPKbZPWFX9,Iowa,False,53,2.4e-05,0.295,294000,0.961,0.67,2,0.203,-4.605,1,0.0997,136.882,4,0.196
796,00Wd2IcYkfyda31zoLrdJL,Meet Us,['2OM1dMkwtReAQfUbBKskuk'],['James Wilson'],3V6sWRgxjrvic39Id6Vh5H,Songs for the Church,False,29,0.154,0.215,470280,0.601,0.0,11,0.247,-6.167,1,0.0372,145.97,4,0.149
797,00Wd5dab9T36xSZ60L4zc6,Mr. And Mrs. Used To Be,"['1FE0rls8gfQT3laAeRYNgl', '7gS1Yv0RynyzKX5ICtKIhS']","['Loretta Lynn', 'Ernest Tubb']",1NwdehvDYJrG3gmyPkZ9fs,Retrospective (Volume 2),False,15,0.849,0.685,163133,0.217,0.0,9,0.0618,-14.84,1,0.0409,128.394,4,0.542
798,00WexgYfXy7QvR0LfmMHiV,Go Where I Send Thee,"['7gCWQSZbWg8DWn1VQWWO88', '4VFqpIdMR2pLcumTfNQJbs']","['Fred Waring', 'The Pennsylvanians']",371ASyJ7CLomtvU9VbKgXC,The Sounds Of Christmas,False,1,0.954,0.577,194000,0.358,0.0,0,0.552,-15.89,1,0.237,126.513,4,0.367
799,00Wf1uPSDSbjdw2guYjFhu,Rhapsody for Tar and Orchestra - Mahoor,['0bNqlaLV9Ad3FLBHZnp4Bf'],['Hosein Alizadeh'],2enZSxUav1fStpDsusLlN0,An Empty Chalice,False,6,0.84,0.38,381080,0.306,0.23,6,0.143,-11.188,1,0.0372,111.712,4,0.126
800,00WfgSQqzLGDlVyUvFINQ3,Perfect World,['08yf5A2nS4XEeNvabDXqyg'],['Billy Talent'],0cTOvcvrbNiaiv4WXEUHzT,Billy Talent II,True,44,1.03e-05,0.5,186733,0.972,0.000384,7,0.0687,-4.253,1,0.0637,164.993,4,0.689
801,00WjeV07DCxU5Yhxshe2Qm,Dream 19 (pulse) - Pt. 1,"['2VZNmg4vCnew4Pavo8zDdW', '5BG0gerrHZFHPaIEi43FHB', '1B25oHGZdWQzQJCajIwA3a']","['Max Richter', 'Ben Russell', 'Clarice Jensen']",0JLN7JryQ2T7lBEYIrSQF1,Sleep,False,38,0.99,0.163,188912,0.00209,0.962,6,0.101,-42.14,1,0.0516,68.936,4,0.0393
802,00Wk4XHB6LRYYM3s5iK1EE,Pobre de Quien Quiera Amarme Después de Ti (Pobre de Quem Me Tiver Depois De Você),['7fAKtXSdNInWAIf0jVUz65'],['Roberto Carlos'],7tgwXjkq9Km7n7pwiAhLyK,Pra Sempre Em Espanhol - Vol. 2,False,0,0.646,0.637,299120,0.334,0.0,4,0.214,-10.564,1,0.0327,94.235,4,0.37
803,00WoGlMwkcEgpUKXdCkcJQ,Enas aitos kathotane,"['4ZXIRwf2Kr88hV6ql3sl8B', '75MYA3FtiBdy0ExLsmL0m9', '4ONfSbgDnJ1fGfSRHKPbyz', '4cvMEYe4n6RYd9FHcvt7YG']","['Stathis Kavouras', 'Giannis Konstantinou', 'Giorgos Papadopoulos', 'Tasos Kostopoulos']",31dc6z325S2QzpNLtbDWVN,Ta Dimotika Tis Pareas,False,0,0.926,0.454,248827,0.624,0.71,5,0.0892,-9.128,1,0.0371,104.32,3,0.835
804,00WvmRXTkPBZNhhRK3xfdy,As Long as You Love Me,['5rSXSAkZ67PYJSvpUpkOr7'],['Backstreet Boys'],0wvQovgaVU99eqw8n3g22S,Backstreet Boys,False,62,0.164,0.775,214333,0.816,0.0,0,0.126,-5.534,1,0.0281,98.219,4,0.753
805,00WwIdBVbLYRNbDpA4n9I5,Ain't Nothin' To It,['0DYWCXTkNqGFZIf67SrWEa'],['Fats Waller'],1W9UvJtQ8WmTnIBqi6KnHB,"If You Got To Ask, You Ain't Got It!",False,15,0.912,0.645,190400,0.285,0.000108,0,0.104,-14.223,0,0.121,129.422,4,0.64
806,00WzJ5rxjGQ63BMAle0KxP,Amor Antigo,['0cSC1GvvgLumHovn2rgSHj'],['Sérgio Reis'],6WXwrVCkwwbS7YvUGQUWCl,João de Barro,False,0,0.0145,0.404,168667,0.541,0.0,11,0.336,-10.458,1,0.0523,83.884,4,0.697
807,00WzWJ6g95ZPmmDokjUQ5n,"Les Contes d'Hoffmann (1989 Digital Remaster), Act III: Morbleu!...Au jeu! (Schémil/Giulietta/Choeurs/Nicklausse/Hoffmann/Dapertutto)","['4OihBPCQzR4GfbzqOY69Xm', '1CjvOazvrDCipu1gbgyjIh', '0B94ekfBARqVS2gwrTnvJ6', '2mjYUXIj32wSpgoZqlc2lP', '1XLi3usPxxOgkEAxivBKZ1', '45eHrGIsrPRwa2L0dXUetU', '0kRe5plcSbh8mWaBJSGv5g', '4riQvXGPLF6pqxxhZdh37t', '2FeQ0F6lF38KXrN38qSCrb', '6uvw9qz33jjkYmhO2fW6Mx', '0SR9ujHrOHsnhXDrVDPFaZ', '1BRT8fSeUEiPLirfsETvfn', '3gmefLFKEDoQUF2A3oBkAl', '58GHtmHQo8DlpTat4pvO63', '544gYZaftoczp7llODIHFs', '1G3IEjkv2CuIAuVu4850AC', '2qGkessPTMJjSEYtxJ11KC', '2jR0NsaJWwUmIxtEAJKCNP']","['Jacques Offenbach', 'Nicolai Gedda', 'Elisabeth Schwarzkopf', 'Victoria de los Ángeles', ""Gianna D'Angelo"", 'Christiane Gayraud', 'Robert Geay', 'Jean-Pierre Laffage', 'Jean Christophe Benoit', 'Michel Sénéchal', 'Ernest Blanc', 'George London', 'Nicola Ghiuselev', 'André Mallabrera', 'Renée Faure', 'Jacques Pruvost', 'André Cluytens', 'Orchestre De La Société Des Concerts Du Conservatoire']",4268h5Nl9NWl6gcGIMyNfT,Offenbach - Les Contes d'Hoffmann,False,1,0.889,0.327,116400,0.117,0.0073,7,0.171,-19.546,1,0.0421,90.976,4,0.301
808,00X3hRlo3kn8bKP7oe7ZeI,"Rigoletto / Act 1: Introduzione. ""Della mia bella incognita borghese""","['1JOQXgYdQV2yfrhewqx96o', '6EV5fvVvnySPqda0WodofO', '7gxxE0IbP9hFZeJVwdWCSc', '2Mi20SSCqDqjMRsJXHD72f', '3oMVmRtKDs3zgLiuU8tyr8']","['Giuseppe Verdi', 'Mario del Monaco', 'Piero de Palma', ""Orchestra dell'Accademia Nazionale di Santa Cecilia"", 'Alberto Erede']",5p4LMixRGeIeEKdwmT8t3D,Verdi: Rigoletto,False,0,0.983,0.428,107907,0.0514,0.00233,8,0.292,-21.057,1,0.0442,118.921,4,0.686
809,00X5DmpxEyWNzbUw9T9B8u,Jardim da Solidão,['2UB7TLyBXBr2aktfJtUjyf'],['Xangô Da Mangueira'],0hfpTJ6ZIyQ8osQK7Zwuob,Aquarela do Samba,False,9,0.611,0.494,186827,0.636,0.0,8,0.0947,-8.297,1,0.0782,152.954,4,0.782
810,00X5b3HjVzhVWtqM45Jue3,Swimmin' In The Sea,['5dlzTgw97q5k5ws89Ww1UK'],['Gaelic Storm'],0o7N1xPNZkjpWIfkDtYHiU,Tree,False,15,0.0239,0.693,261000,0.801,1.81e-05,8,0.113,-8.413,1,0.049,115.004,4,0.801
811,00X6892vqBVYLpS6Ys6Bom,"God, That's Good!","['4TbtUt49IMXEIMmNdifHb1', '1RFTi2xW0l7TYzduCBKnTX', '0LtVJXnPR8msCJiE2DjHxy', '6rZrL2FhOoYMRY9uClhMPG', '2AlJddH0mslmuin2ghLZsK', '5oi5DXLFdDZKjwlVxRY3GS']","['Stephen Sondheim', 'Ken Jennings', 'Angela Lansbury', 'Len Cariou', 'Sweeney Todd: The Demon Barber of Fleet Street Original Broadway Cast Ensemble', 'Paul Gemignani']",2q6InM859RCsSQOjHWNHk2,Sweeney Todd: The Demon Barber of Fleet Street (Original Broadway Cast Recording),False,26,0.786,0.623,387080,0.503,1.19e-06,5,0.245,-9.398,1,0.0981,131.233,4,0.402
812,00X8zyEjtbRsMzL3yzBcET,"The Nutcracker, Op. 71, Act II: No. 12, Divertissement: Trépak - Danse russe","['3MKCzCnpzw3TjUYs2v7vDA', '3naY4Tq98GRh9K8xOsINyv', '6tdexW8bZTG8NgOFUCYQn1']","['Pyotr Ilyich Tchaikovsky', 'Eugene Ormandy', 'Philadelphia Orchestra']",0I2v6rE5regWjJVLdohbaw,Eugene Ormandy Conducts Tchaikovsky,False,0,0.847,0.369,70360,0.461,0.223,7,0.436,-14.951,1,0.0348,75.852,4,0.961
813,00XDhyZpZlLpBRAjH3NEU0,No Te Vayas,"['5c4wQaXkNDqSOTjqX4ExAu', '1utgvVc3vHiGAfrBkiGhNX']","['Jenni Rivera', 'Imperio Norteño']",09naKCDJk2pVdifsWkyAFQ,Agarrón de los Mejores Duetos,False,8,0.133,0.658,172240,0.511,0.0,9,0.0866,-6.462,1,0.0334,120.438,3,0.604
814,00XGcc4RvGYBhXrYsGSUQP,Overture - Live,['0hItVPjwJLVZrFqOyIsxPf'],['Judy Garland'],7g1sgYygEFpdMy35YsJDSD,"Greatest Hits Live (Live At CBS Television City / Los Angeles, CA / 1963-1964)",False,1,0.828,0.298,190467,0.397,0.649,8,0.97,-13.215,1,0.0806,81.406,4,0.347
815,00XIHYPQVEAuN8bEHUQqZs,Fu - Ji - Tsu,['7sU5H7XSVz0GC1RyM7jY2W'],['Shizuka Kudo'],5NLDpb5MZ2D6G4bu2CSqMI,Gradation,False,17,0.174,0.626,228627,0.828,0.0,4,0.194,-9.063,0,0.0352,132.914,4,0.741
816,00XIv8Yb8adTkAcg4vdyEr,Solo Hay Un Ganador,['7E7CVSqFdLyh0K4AE9uTMo'],['Pimpinela'],1Ewo4cAyPVHTCovyIhZ1og,Hay Amores Que Matan,False,38,0.334,0.378,296400,0.5,1.81e-06,7,0.118,-11.955,1,0.0352,124.311,4,0.221
817,00XNZPe4E01aJaWpRtJs77,"A State Of Trance (ASOT 844) - ASOT Year Mix 2017 Out Now Announcement, Pt. 3",['0SfsnGyD8FpIN4U4WCkBZ5'],['Armin van Buuren'],1gbZYd0VgOr3j732WkBCsD,A State Of Trance Episode 844,False,0,0.253,0.574,57512,0.809,0.0,7,0.259,-6.874,1,0.269,134.441,5,0.511
818,00XP0o05u7lD4bGuBvurQj,A Grey so Dark,['278ZYwGhdK6QTzE3MFePnP'],['Trivium'],2p1voQHdNSdy596VRDtdji,In Waves (Special Edition),False,36,0.00058,0.451,161333,0.896,0.000359,8,0.323,-3.396,0,0.0579,83.898,3,0.78
819,00XTiz3QknvRGGB03AdzKT,Backwater Blues,['32LHRiof0sa4taYew9i3Fa'],['Dinah Washington'],53UuPjzjPZdVorCmDewJSI,The Complete Dinah Washington On Mercury Vol.5 (1956-1958),False,28,0.764,0.607,298000,0.142,0.0,10,0.181,-16.65,1,0.0429,72.551,4,0.397
820,00XWn1bv5VF49j93VFvM2Z,The Snake - 1974 Unreleased Studio Recording,['07xwCifj3iE7F6fYHin4TU'],['Black Oak Arkansas'],2xrvUL6bz82P1C8ZwsoLji,Back Thar N' Over Yonder,False,0,0.023,0.516,153907,0.677,0.0,4,0.166,-9.701,1,0.031,105.382,4,0.886
821,00XWtGyJBMirAk1jAx4Ikj,What Is There To Say?,['7v4imS0moSyGdXyLgVTIV7'],['Nat King Cole'],36r0NLy7NH4Z14enk0EvF4,The Complete Capitol Recordings Of The Nat King Cole Trio,False,5,0.89,0.345,216133,0.0875,8.19e-06,1,0.0976,-19.929,1,0.052,91.776,0,0.154
822,00XXUBsdOe8cLPo2p64Dd3,Even Now,['485uL27bPomh29R4JmQehQ'],['Bob Seger'],0uaavZx8ako3Kb6GFpb1G1,The Distance,False,44,0.0334,0.475,273187,0.954,2.34e-05,4,0.234,-3.565,1,0.0532,151.942,4,0.761
823,00XY5xbYdeWB4cBFkLSxBU,"Mama, Let Me In","['2GpXUAHwbk1AO5h0kF4Ty1', '57G7MG8kyc16ncjh62gqO2', '7abCELr0U2E5K2nPjVtWkN', '3yCAqfaT5jdv88VM9QLMfV']","['Betsy Wolfe', 'Lindsay Mendez', 'Alex Brightman', 'Ben Crawford']",4g5nnHgHRg5VTFKUncTJLu,35MM: A Musical Exhibition (Original Cast Recording),False,23,0.939,0.313,172373,0.0994,0.0,1,0.337,-13.349,1,0.0437,121.033,5,0.122
824,00XYCzmW3w2O3e1GGfeA5v,"Rigoletto / Act 2: Duca, Duca! L'amante fu rapita a Rigoletto / Ebben?","['1JOQXgYdQV2yfrhewqx96o', '17UaDs8WaiHAjhT5Vvurns', '4pU3BpenOZFEBzORx2YBJW', '1T5h4wFSaNQWisLwruDx3D', '5rKPpjiPYMyW6NI3RxZsu5', '003f4bk13c6Q3gAUXv7dGJ', '7LeEa79J3ePCT5pXKQ7Mkv', '7dG0oG7NmmndPNaORvzwj9']","['Giuseppe Verdi', 'Walter Gullino', 'Plácido Domingo', 'Luigi De Corato', 'Dirk Sagemüller', 'Wiener Philharmoniker', 'Carlo Maria Giulini', 'Vienna State Opera Chorus']",0XeJAGGvulIrU3HHdO8zAB,Verdi: Rigoletto,False,10,0.98,0.479,139067,0.104,0.0207,9,0.283,-21.958,1,0.08,116.902,4,0.705
825,00XZU6N8Y6lf0opnd8gZKx,Mariano Félix,"['7u9m43vPVTERaALXXOzrRq', '7r1Ecc2TAxhyLeGac53N6K']","['Chalino Sanchez', 'Los Amables Del Norte']",5zR6lVcijHUyA1l5NnUTxW,Alma Enamorada,False,31,0.708,0.679,165314,0.544,0.000117,10,0.119,-8.271,1,0.0533,95.745,1,0.886
826,00Xa5ouRfqsApqBlq9eLYr,Panagioula,['5kLOcwnlNhi9VzjC8PP1S0'],['Mixalis Xatzis'],3mDM7mkP5CG6LpwCdYJMNa,Nikos Rellias,False,0,0.994,0.476,187227,0.204,0.917,9,0.177,-18.733,1,0.076,70.673,4,0.805
827,00Xc4QAlQ8gqz3bN6SVpqC,Raw Deal (ASOT 844),['6H2JQ8igAAa5UBr2u496mb'],"[""John O'Callaghan""]",1gbZYd0VgOr3j732WkBCsD,A State Of Trance Episode 844,False,2,0.146,0.443,68334,0.821,0.00101,1,0.68,-7.65,1,0.0418,138.066,4,0.438
828,00Xcf47ApZUt6omH2RgdUM,Kilario,['4KyZtyl55zzHoBJUp07Doe'],['Di Melo'],2Uri1KkpSo6YOnjLC4ly7F,Di Melo,False,54,0.275,0.862,167533,0.726,0.0,11,0.129,-7.11,0,0.035,126.216,4,0.864
829,00Xe0XR3n76bV8C8bmDfQT,A Mutual Friend,['4IZgjF9Cb5w0gQTUOYSCQK'],['Chris Connelly'],3b2yMH7n61pXtsUQLdvA3v,"Initials C.C. Out-Takes, Rarities & Personal Favourites 1982-2002 Vol. 1",False,0,0.723,0.372,220960,0.197,0.0,0,0.328,-13.785,1,0.0576,142.842,5,0.137
830,00XiXlZmo8LLv5h3xAJObi,Supe Perder,['6ziEnj8UydSg8dr68C3aut'],['Los Caminantes'],7uZRZ7Y3QgnLe0hrfAHgFr,"15 Exitos, Vol. I",False,26,0.052,0.687,176560,0.417,0.0,1,0.117,-15.498,1,0.0345,108.047,4,0.88
831,00XmnqMFIs9ra5gR2w6p6b,"Body Parts 3 (feat. Juicy J, DJ Paul, Crunchy Black, Lil Wyte, Frayser Boy, Chrome, Boogieman, Project Pat & Grandaddy Souf) - Explicit Album Version","['26s8LSolLfCIY88ysQbIuT', '5gCRApTajqwbnHHPbr2Fpi', '2ledyuziz6YjLK5Dw483Oc', '5piZN3Q0FnT4RekM1zUiSR', '21O7WwRkik43ErKppxDKJq', '4sdwGT5t9Ws5vIosKccjIn', '1OQRxZIPriIdtJCs1Dvd8w', '4UUMDeQJAxrENsgJGp86M8', '08Ld63UgKrJ0nZnCkzHtzc', '3pga9BObY6ZeCGCljCjRav']","['Three 6 Mafia', 'Juicy J', 'DJ Paul', 'Crunchy Black', 'Lil Wyte', 'Frayser Boy', 'Chrome', 'Boogieman', 'Project Pat', 'Grandaddy Souf']",0kTLdP4XPeJGsbr2L8ikyF,Most Known Unknown (Explicit),True,34,0.0713,0.846,247107,0.747,0.0,8,0.114,-5.471,1,0.325,90.422,4,0.491
832,00XoDuZ2Ge1U3jP8hffyrr,Doce Jesus - Ao Vivo,['2ioFpX89d2o7lA806GBITN'],['Adriana Arydes'],3r7JrFVtylPnivNen2Vldj,Adriana Arydes (Ao Vivo),False,16,0.0419,0.483,223680,0.551,0.0,2,0.582,-8.538,1,0.0249,94.015,4,0.384
833,00Xr9SINVIxANwq99UvdL1,Di Younevdike Teyg,['67p0NB8haJlULQy2gr4iKZ'],['Theodore Bikel'],4yR9nokQmI9J4HMlfBstRi,Sings Jewish Folk Songs,False,3,0.925,0.419,196782,0.0428,3.23e-05,11,0.0944,-20.643,0,0.0473,55.63,4,0.269
834,00XrSeoUJusUuWvqd08lyF,I’ll Be Loving You,['4n0gvapwYbRpzU5Ov68B6P'],['The King Khan & BBQ Show'],7DP9LpHXZ4Ak560LIqDsFT,Invisible Girl,False,50,0.411,0.443,190413,0.876,0.0,10,0.36,-4.588,1,0.0499,154.588,4,0.706
835,00Xrq7F9stRRJW9aUidiJ4,A New Day Begins,['0EXd1SaPPbnGCsI19Z37F1'],['James Johnston'],5qGeMKDtNtTuJqer13eH3U,The Deeper Years 2009-2012,False,0,0.0536,0.65,467299,0.496,0.813,0,0.0615,-11.751,1,0.0374,112.007,4,0.848
836,00Xsd1ClCGX0uVxMufPIXS,Reflections,['3hmn8LHjfICOejRhbSkchO'],['Guided Meditation Music Zone'],0AXftdoeOIBxIxHZz6v4mt,"Best Meditation (2018 Music Collection, Relaxation, Mindfulness, Yoga)",False,1,0.922,0.518,226346,0.00431,0.881,9,0.111,-26.675,1,0.0297,79.993,4,0.0778
837,00XvI9tcGlZ3OCUo4Wmcu9,Finding Her,['46njgd2Rq9tZc4ZjeQMgbh'],['Boz Scaggs'],4i1GgeitxAC8fy48Cwcl54,Boz Scaggs,False,29,0.396,0.445,237800,0.248,0.0746,0,0.0864,-14.937,1,0.0352,141.681,3,0.182
838,00XwlhAPwQTyLXRJbLUgTz,Vankifarmilla 2,['3gInb1VvfaaeXgLi2VZHfY'],['Radiopuhelimet'],1ggmhq2s2uOU5x45DkOscF,Kosminen tiedottomuus,False,2,0.232,0.701,72098,0.714,0.0,1,0.112,-5.414,1,0.118,133.939,4,0.828
839,00XxmoTgzvJ9NdCHeVFG53,Trouble,['530Sdm7eqqzWBdDmILMgnu'],['Robert Palmer'],5BmVoLwSSwVtvbGyATLIDQ,Pressure Drop,False,18,0.208,0.559,180907,0.518,0.00223,7,0.104,-13.887,1,0.0388,126.366,4,0.894
840,00Y66m581iKcy3otTxYW8S,Frugality,['4GcpBLY8g8NrmimWbssM26'],['Mndsgn'],5UNxfgrTnkQeVxFSdkAbCp,Yawn Zen,False,24,0.706,0.409,187564,0.716,0.566,3,0.26,-9.815,0,0.157,81.889,4,0.271
841,00Y7XP3eDgo7Es5ryMVXWv,All That I Am (Acoustic) - Bonus Track,['2PCUhxD40qlMqsKHjTZD2e'],['Parachute'],59YENayZZdriET9JqxZyLH,Losing Sleep (Deluxe Edition),False,15,0.293,0.611,212120,0.394,0.0,2,0.154,-7.249,1,0.0266,133.184,4,0.459
842,00Y9r5SfbDdEjJhNg7laQr,"Top Gun Anthem - From ""Top Gun"" Original Soundtrack","['7Cf73Z3RZQTH4V69GSDxnv', '4ZMaiDLfxDaoG7ULXgcnDb']","['Harold Faltermeyer', 'Steve Stevens']",6K8iDZW8jPaoiqSzFFebJA,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),False,56,0.00799,0.423,252200,0.651,0.618,0,0.31,-8.741,1,0.0406,107.011,4,0.14
843,00Y9yFHumsN6Cg4cK3wXkM,Cap (feat. Trouble) - From Jxmtro,"['7iZtZyCzp3LItcw1wtPI3D', '1zNqQNIdeOUZHb8zbZRFMX', '7EEiVZvj6RCEtVX2F2pyxu', '0701LAQrkY5Il5vt06uNnC']","['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi', 'Trouble']",4vLYreWxd2ptOAzPwTyBI3,SR3MM,True,37,0.0166,0.862,192000,0.555,0.0,10,0.103,-4.817,0,0.0516,130.01,4,0.076
