,Unnamed: 0,track_id,track_name,artist_id,artist_name,release_id,release_name,explicit,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8075,8075,05JmkkNmbZpkQdTKCGmhUK,Chapter 11.5 - Drugie życie doktora Murka,['4eeMulNeqpZGBxybCxZOdC'],['Tadeusz Dolega Mostowicz'],7sgaxY9KTqbT9tEQWqFECa,Drugie życie doktora Murka,False,0,0.535,0.619,131400,0.197,0.0,1,0.149,-23.524,1,0.962,85.43,3,0.448
8076,8076,05JpFEZhkJxHhuZOoD7uOx,Alone,['3pHeBYl1yujXcZqqfF1UyQ'],['Blues Traveler'],61HjwbPeZTesnKzkB2HPoN,Blues Traveler,False,43,0.168,0.454,453467,0.425,0.000138,2,0.158,-11.262,1,0.039,143.513,4,0.552
8077,8077,05JqOBN6XW4eFUVQlgR0I3,Sleep,['4svpOyfmQKuWpHLjgy4cdK'],['Godspeed You! Black Emperor'],2rT82YYlV9UoxBYLIezkRq,Lift Your Skinny Fists Like Antennas to Heaven,False,43,0.214,0.224,1397747,0.531,0.63,6,0.139,-10.422,1,0.0515,108.107,4,0.0642
8078,8078,05Jqe5aNnRa3aABGEZ68Zq,Dil Walla Dukra,['6Mp7fezR1NJNc7tnybKo18'],['Sukshinder Shinda'],0Iyb0TLaPKHoFGobOkSyvm,Gal Sunja,False,5,0.278,0.451,359147,0.715,0.0,0,0.188,-8.357,1,0.186,73.857,4,0.865
8079,8079,05JrcbsopJK9vru4oOIDIm,A Fool Never Learns - Single Version,['4sj6D0zlMOl25nprDJBiU9'],['Andy Williams'],6rUHYQR3AI2ikWuK1KpRqP,The Wonderful World of Andy Williams,False,12,0.779,0.337,119613,0.583,1.22e-06,5,0.267,-11.685,1,0.0391,198.038,4,0.738
8080,8080,05JtBVWRtSzqLoj7jj30kn,(Can We Be Friends?),['4Uc8Dsxct0oMqx0P6i60ea'],['Conan Gray'],2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,True,55,0.9,0.423,57680,0.613,0.00159,0,0.328,-7.577,1,0.0768,74.695,4,0.136
8081,8081,05Jv77XQY22tgNnLOQqEc5,スローモーション,['7140bcJ0ZySe314nUfOo1J'],['Akina Nakamori'],7jBgRCjyX34raftxwbaxyW,プロローグ〈序幕〉 AKINA NAKAMORI FIRST,False,46,0.52,0.609,246360,0.679,1.35e-05,6,0.343,-4.196,0,0.0368,129.908,4,0.507
8082,8082,05K5IQzDBr9AKouf3HBQr9,Go to Hell,['5lhaM01nwvsMZpmPY2HVER'],['Carcass'],2l7IXtVTCBPlUqrNB1SFxe,Swansong,False,21,6.99e-06,0.22,198640,0.971,0.176,9,0.0853,-3.557,1,0.133,167.192,4,0.357
8083,8083,05K9hJd5sCkBRJsQKu5QMz,Le Moine Bourru,['0GKHKO76JHSowA0UsMvMee'],['Les Conteurs'],6psssyTr2XMdepyOBGKPTh,Notre Dame De Paris,False,1,0.741,0.476,394920,0.0922,0.0,5,0.142,-23.545,1,0.451,71.768,3,0.346
8084,8084,05KAGqxC5jsk1APMyIAJXm,Lakkhi Hara Kadechhe Kara,['7ykRjZ7hLVJ0lfysVIlO4I'],['K.C.Dey'],5u7rk0Ko0dIeCnrZo97aFG,Old Bengali Songs,False,0,0.988,0.37,181093,0.258,1.47e-06,2,0.257,-14.449,1,0.0351,84.137,4,0.371
8085,8085,05KCNbU4GB5QzcSnBHdMGo,"Requiem in D Minor, K. 626: 3. Sequentia: VI. Lacrimosa","['4NJhFmfw43RLBLjQvxDuRS', '003f4bk13c6Q3gAUXv7dGJ', '3fyr5uksidSlLzsUjRIz5A', '7dG0oG7NmmndPNaORvzwj9']","['Wolfgang Amadeus Mozart', 'Wiener Philharmoniker', 'Karl Böhm', 'Vienna State Opera Chorus']",414VjBkjKXE9rqIMM0TCwy,Mozart: Requiem,False,40,0.961,0.154,250067,0.105,0.814,7,0.144,-20.435,0,0.038,106.259,1,0.0399
8086,8086,05KDMMCoLlUnOe0mPwVXxR,Since I Had You - Live At The London Palladium/1976,['3koiLjNrgRTNbOwViDipeA'],['Marvin Gaye'],5PY79lSefhMwfRU4v2fIjU,Live At The London Palladium,False,18,0.649,0.444,299667,0.548,6.87e-05,2,0.239,-8.811,0,0.212,124.677,4,0.481
8087,8087,05KGQ081vlCM86G5FhmlmV,Sharpeville,['5qm7gmJPqfhJNHPjnDAgfj'],['Black Savage'],13gjcJHPzEjcicmgM0KSsv,Black Savage,False,10,0.733,0.409,356296,0.392,0.145,8,0.127,-12.623,1,0.0746,148.019,4,0.488
8088,8088,05KJWkXXrQtyWpyT7e6hCd,Ho un desiderio anch'io!,"['0OzxPXyowUEQ532c9AmHUR', '309Pq41jTaux8IeVeOIk6u', '5Cii7o15wlPgk2PTUPT6uM']","['Giacomo Puccini', 'Fernando Previtali', 'Orchestra Lirica e Coro di Milano della RAI']",3p1J5m2tBYTAuQIOAlOMq2,Suor Angelica,False,0,0.995,0.362,116333,0.0768,0.489,8,0.389,-21.651,1,0.136,70.902,3,0.147
8089,8089,05KKLxQoqtk3TWZv52aBQ8,Just Like Mama Said,['2uti5VYcw9CSKw9gYx639x'],"['Luther ""Guitar Junior"" Johnson']",2u30yjGXHGTO5UTWlyG47J,"Living Chicago Blues, Vol. 4",False,9,0.72,0.58,184267,0.631,0.0013,5,0.351,-12.083,1,0.0456,115.186,4,0.858
8090,8090,05KMOZ0hOekAoXmo8RZN5R,The Wanton Song - Remaster,['36QJpDe2go2KgaRleHCDTp'],['Led Zeppelin'],4Q7cPyiP8cMIlUEHAqeYfd,Physical Graffiti (Remaster),False,18,0.00414,0.498,248721,0.746,0.0249,2,0.108,-8.958,0,0.0471,110.815,4,0.561
8091,8091,05KOgYg8PGeJyyWBPi5ja8,Free Smoke,['3TVXtAsR1Inumwj472S9r4'],['Drake'],1lXY618HWkwYKJWBRYR4MK,More Life,True,66,0.0681,0.736,218674,0.491,0.0,10,0.571,-6.892,0,0.439,141.979,4,0.203
8092,8092,05KZRoxN4LJprk77wvIj5u,A Womans Mind,['4cpvwV7sWm3bZr5yoR5xiD'],['Pelle Lindberg Band'],3LKE3odURNGtwpfys3BpZ0,Put Your Foot Down,False,0,0.297,0.275,328149,0.561,0.233,4,0.0961,-8.866,0,0.0341,162.639,3,0.218
8093,8093,05Ka7Zj92J4Gdz1NrtrJdk,"Piano Sonata No. 1 in F Minor, Op. 2, No. 1: IV. Prestissimo","['2wOqMjp9TyABvtHdOSOTUS', '5Kb0Qf13EyYtVJvzCdI9M7']","['Ludwig van Beethoven', 'Jenő Jandó']",6QMbG4oWpe0WsGn8LDWtzL,"Beethoven: Piano Sonatas, Vol. 3",False,0,0.993,0.421,298773,0.0951,0.848,5,0.101,-21.06,0,0.0342,103.5,4,0.294
8094,8094,05KaxynPCVTv8RZA9h0cL7,Iko Iko,['79mvAIaa8bVyObPdeqs2i3'],['The Belle Stars'],7bB6EN9SzBplQfFlD36HmD,The Belle Stars,False,31,0.22,0.699,178720,0.989,0.0155,1,0.39,-6.559,1,0.0622,104.257,4,0.717
8095,8095,05KbZVs8w4qCHKGsDW6zCd,Forgive Me,"['7i3V7Fv1QQH0UEOFiyKUcl', '7oJevyXJ0etJIj4AeZZGfp']","['Foxx A Millyone', 'Hollywood']",4zDFmgik8S4ofXVAxjdaoo,Tuff Love Mixtape Vol.1,True,2,0.363,0.611,222041,0.512,0.0,8,0.365,-12.654,0,0.173,161.11,4,0.55
8096,8096,05KizhJc5qATFI2D7SauJ5,Bounce,['64KEffDW9EtZ1y2vBYgq8T'],['Marshmello'],6opKASPALOkPwCfHvqIS9H,Joytime,False,44,0.0119,0.593,212571,0.979,0.897,8,0.175,-4.151,0,0.0634,140.038,4,0.0992
8097,8097,05Kj7jfqmuOlX68AMv2RQW,The Loser In The End - Remastered 2011,['1dfeR4HaWDbWqFHLkxsg1d'],['Queen'],6Cg1pPfnfFXlR1qH2H6NDL,Queen II,False,19,0.034,0.381,241187,0.811,2.54e-06,2,0.152,-8.023,1,0.154,145.124,4,0.682
8098,8098,05Kms0excTlHRel656GZ3U,Monsters,['31bkgXHo67awewnmvrdsah'],['Katie Sky'],3s2IsYkvz1qAGFhvfsi1Kr,Monsters,False,64,0.26,0.501,217841,0.67,0.0,1,0.0774,-5.847,1,0.0696,175.895,4,0.614
8099,8099,05KnBLZYLymJ9ElzLpqpO7,Get Get Down - Matthew Anthony Remix,"['4BqZuFqHJ8CLn3ig0f1m0G', '0kTcAF46xGHBNZpu957qmg']","['Paul Johnson', 'Matthew Anthony']",1EFQdXVbYzfSP1KQQoIOzj,Ibiza 2019,False,19,0.000729,0.808,371340,0.622,0.859,0,0.0914,-7.063,1,0.0636,124.994,4,0.387
8100,8100,05KooiX2IVkbScGiMxjxCx,You're A Grand Old Flag,"['0DlVk18MAbEqGfTUzoVK41', '2duo4NJtUrLaI38trK0hht', '3NE03TxIuZ7kTpgqc1tWoH', '1iNPygduJOu0JnzasoDVLE']","['Samuel A. Ward', 'Mormon Tabernacle Choir', 'Jerold D. Ottley', 'Columbia Symphony Orchestra']",72KHu8f74g2q6pkMSjsG73,The Majesty of America,False,9,0.959,0.337,152907,0.567,0.000155,10,0.345,-10.119,1,0.0441,114.728,4,0.475
8101,8101,05KtrkYwT4JZHLxdp6lxkm,Locked out of Heaven,['5GhofQcnGCOpWl3uZoOrXZ'],['Tristeza Melancolía'],78XItblG1iHJMYXM05i429,Mejores 100 Canciones del Cementerio de Luto,False,1,0.0238,0.684,232997,0.66,0.0,7,0.0471,-6.438,0,0.0376,144.008,4,0.86
8102,8102,05KvRyUuTelkSeY6WpbRpg,Detonator,['7voU3OBl973giCAvy3AT5D'],['Tuff Crew'],5k1kZGgMzrFEPskXQlwcrb,Danger Zone,False,7,0.0321,0.735,224160,0.792,0.0,1,0.493,-12.263,1,0.416,105.442,4,0.645
8103,8103,05KzYQzhc5SJSkEqCJWk8E,They Could Not,['6RJYPm4gcrIuOjQiqu9VXu'],['Sandi Patty'],5o5kGd6hZ7Fs4rqq2n327P,The Finest Moments,False,17,0.846,0.267,335307,0.35,0.256,9,0.195,-6.232,1,0.0362,116.898,4,0.152
8104,8104,05L2WwVZEt821OJYV2BWQT,Nibir Ghana Andhare,['74QXWK0Rlp4ia8fzrRvh9l'],['Sudha Mukherjee'],5D2DhM9vsOhaNn0v5wie7R,Compilation of Tagore Songs,False,0,0.955,0.366,174240,0.169,0.289,1,0.151,-14.539,1,0.0514,129.315,4,0.233
8105,8105,05L41ybVZbCrVFiH3Y5NXd,Skinny Woman,['1qxTNsrSi4fNXVO0sbMsl4'],['Sonny Boy Williamson I'],7FJtjm0Fhd7q8n4JkA290L,Sonny Boy Williamson Vol. 1 (1937 - 1938),False,3,0.988,0.544,180062,0.0709,0.0,2,0.266,-19.788,1,0.0668,100.213,4,0.584
8106,8106,05L4ys3hC3oQ5l2EJ1NbXx,Essential Party,['38Tg9bv2DGGtids0Vgr8A4'],['Restaurant Background Music Academy'],54zyC6EOHdFP4J1lfJgTFa,New Orleans Celebration: Jazz Music 2018,False,0,0.732,0.701,221189,0.322,0.713,9,0.145,-15.981,1,0.039,119.985,5,0.473
8107,8107,05L7UrduLZJiSexMoFu6H2,Something About You,['1Fey4FMq6uxaTfw3OGhnlB'],['Ebonee Webb'],5831UaKj0HhYwfftwVQdHk,Lost R&B Hits Of The 80S,False,19,0.111,0.836,333413,0.685,0.604,1,0.0306,-10.68,0,0.066,119.611,4,0.916
8108,8108,05L8XFmDkrhWby4kvwsyfy,Love Song,['2iE18Oxc8YSumAU232n4rW'],['The Jackson 5'],2DKJWh4uNozTDpuaSKb1oK,Gold,False,4,0.519,0.764,205800,0.537,0.0002,10,0.0562,-8.911,1,0.0294,98.181,4,0.843
8109,8109,05LDXSY76ynmYrXWWwkJyG,Mother and Child Reunion,['2CvCyf1gEVhI0mX6aFXmVI'],['Paul Simon'],2Zd5bnakQTssUYBOh0y0hA,Over the Bridge of Time: A Paul Simon Retrospective (1964-2011),False,33,0.0996,0.709,183107,0.574,0.0,9,0.105,-10.088,1,0.035,119.876,4,0.764
8110,8110,05LDagOWstwps96WAhccAz,Cherish,['3j72mzahU8Zak2CATv77wC'],['Hot Peez'],1d2SySsdaZ6zBdUPdiAFoa,White Hall,True,0,0.0478,0.61,207360,0.64,0.0,2,0.301,-5.857,1,0.0431,89.067,4,0.171
8111,8111,05LFjWKmRE3KfKacR4VY7l,I Wanna - Original Mix,"['7MVCsAtZeyEDuqAoFa2yql', '3XAGcCcsJiUSlzWfS7V5ln']","['Dimo & B.Lo', 'Lanfree']",6C4X3kMGX9eCbzn4stnChd,Miami Sampler 2011,False,0,0.00135,0.721,371000,0.892,0.0332,4,0.32,-6.697,1,0.0458,127.976,4,0.593
8112,8112,05LFpMVLPVQVX2OHq9Ipb8,Alone,"['3E6p5In4n4lbmS6oVipW8R', '1VNCwtOE185EHX3f2ayz75']","['Dany Bpm', 'Adex']",4ep2v5ZsO9EJyYrK1C0qO6,Fusion Records Yearmix 2017,False,0,0.0208,0.53,180800,0.94,5.51e-06,0,0.162,-3.014,1,0.0371,149.912,4,0.212
8113,8113,05LIdBWPatQDTKRflarbW1,Reggae Music Is Life,['5os0Ltvz8Q8BvXOPOd1frx'],['Inner Circle'],0zLd8jpRt4m6FWCu81Fb9n,Blazzin' Fire,False,29,0.0724,0.772,231800,0.727,0.0,9,0.246,-5.626,1,0.0939,171.927,4,0.856
8114,8114,05LMt3qsN972sKp0zAWTKp,"24 Preludes, Op. 28: Prelude No. 22 in G minor","['7y97mc3bZRFXzT2szRM4L4', '5N1GUHhFMRFFgMTjSOJDb9']","['Frédéric Chopin', 'Arthur Rubinstein']",0MGy4VHcXSe2Jtyu7EpEjm,The Original Jacket Collection - Rubinstein Plays Chopin,False,2,0.994,0.379,39240,0.341,0.65,0,0.119,-17.296,0,0.0377,75.568,4,0.852
8115,8115,05LNBtMuc26HSAHh7C6iG8,St. Thomas,"['1VEzN9lxvG6KPR3QQGsebR', '6dUZplQfg5blo0h9HiJ94d', '3j0ZsENc1qq8vQ0stKX2z1', '6jrlNnS5B830kpi40j3S6g']","['Sonny Rollins', 'Tommy Flanagan', 'Doug Watkins', 'Max Roach']",2dtjLAwt7Cq763h6AupyPZ,Saxophone Colossus,False,46,0.605,0.552,407600,0.509,0.509,0,0.0827,-9.828,1,0.0428,112.049,4,0.74
8116,8116,05LTltuAg9YX86taqYHYlu,St. Louis Blues,['5Z1XZyEFY0dewG8faEIiEx'],['Django Reinhardt'],0TFWioxMxobSR0fRwjohEy,Monsieur Guitare,False,9,0.89,0.675,209990,0.176,0.885,7,0.084,-16.495,1,0.0951,95.916,4,0.545
8117,8117,05LTrpC9z6YpTPmaeGC9kQ,Loan Me a Dime,['46njgd2Rq9tZc4ZjeQMgbh'],['Boz Scaggs'],4i1GgeitxAC8fy48Cwcl54,Boz Scaggs,False,45,0.309,0.392,751920,0.471,0.0577,9,0.287,-10.518,0,0.0377,139.957,4,0.382
8118,8118,05LXIOQeQC91yzaIghKM9u,A Day Closer To Heaven (Mix Cut),['7gXSiMI9ru3Y4eoAtXFVtI'],['Assaf'],0l2KqiePjw4EXaW4fi96JG,Black Sunset Music Year Mix 2017 - Mixed By Assaf,False,3,0.00262,0.529,304745,0.982,0.804,11,0.175,-5.872,0,0.0537,132.319,4,0.395
8119,8119,05LeLXD5hIfFAzzk72pKPW,The Twelve Days of Christmas,"['4ckRXj0SFUAa5tiKUiqSS0', '4cagbMttQJ7fTwBsABSElH', '0Jz3yvg9n30gCsQUQfFukZ']","['Christmas All Year Round', 'Christmas 2020 Hits', 'Zen Christmas']",0m1RySGXtC4BZ5APYmJNoK,Cozy Christmas,False,0,0.849,0.434,87684,0.439,0.942,5,0.113,-6.356,1,0.0307,99.915,4,0.317
8120,8120,05LfzP4KR5qmTNSKazaLuO,Perfect,['6ogn9necmbUdCppmNnGOdi'],['Alanis Morissette'],09AwlP99cHfKVNKv4FC8VW,Jagged Little Pill,False,35,0.534,0.391,187893,0.284,0.0,4,0.131,-11.173,1,0.0306,169.755,4,0.0809
8121,8121,05Lh3Pqc8PCNarTKT4sCmi,Does Anybody Really Know What Time It Is? - 50th Anniversary Remix,['3iDD7bnsjL9J4fO298r0L0'],['Chicago'],6D8HdQA7GXRUj3jFFraDGD,Chicago Transit Authority (50th Anniversary Remix),False,21,0.564,0.497,280707,0.51,0.0067,0,0.196,-9.572,1,0.051,115.008,4,0.18
8122,8122,05LiDwMstYbEYcxAxCmDez,"On Revival Day, Part 1 34627-B","['3okiREk3dV4F8BmK7cpEJf', '2fuD20CaUMbw1hVFii8BQC']","['Jack Teagarden', 'Red Nichols & His Five Pennies']",2wFK5kZBloa2y9YNP1RAI5,Best Recordings and Unissued Masters,False,0,0.994,0.703,162040,0.334,0.00737,5,0.125,-12.897,1,0.374,120.754,4,0.922
8123,8123,05LkI0R7024OU4AUGUaphT,Bad,['0Vp8H6apR9FqmDnShIVfxA'],['Kode9 & LD'],7bTL38LMOO2a4RaSLJuiyL,5 Years Of Hyperdub,False,1,3.26e-05,0.376,311680,0.924,0.916,11,0.462,-10.118,0,0.0908,174.269,5,0.174
8124,8124,05LsoH0jeyc37uhpVhFFkn,Ready for Love (feat. Chloe Angelides) - TAI Club Remix,"['6roDXEmZ6AARdOUv6x5U2v', '79A4RmgwxYGIDkqQDUHLXK']","['Felix Cartal', 'Chloe Angelides']",1aQxqVaxkwmkMgJ2Arm95h,Dim Mak Greatest Hits 2014: Remixes,False,0,0.00044,0.635,255015,0.747,0.00499,7,0.461,-2.603,1,0.0569,127.963,4,0.47
8125,8125,05LuSMCJGwp4viWeGatfJG,Rock 'N' Roll Parade,['2RYVSZ6VT4mY8hzmWRy710'],['Moses Hazy'],70yesFmkAjJbZOx37B7rNz,Break It Down or Shake It Loose,False,0,0.161,0.296,423133,0.93,0.0086,0,0.136,-4.74,1,0.0638,169.989,4,0.449
8126,8126,05LyQ6OQSQWXcglHz1t8bk,Murphy's Blues,['6byCVLbgOawjt1RStMyJWn'],['Diesel'],0XRJVTVSh1PEjRNzNrC4qV,On The Rocks,False,2,0.0272,0.588,200867,0.756,0.0,2,0.231,-7.64,1,0.0319,125.902,4,0.624
8127,8127,05M3t3UVRXUO29fYEFYBMJ,I Think I Smell a Rat,['4F84IBURUo98rz4r61KF70'],['The White Stripes'],6Xvc1TfpVEhDeHhmTQEtp0,White Blood Cells,False,52,0.45,0.439,124533,0.854,9.47e-05,9,0.316,-3.288,0,0.0627,147.194,4,0.404
8128,8128,05M64X8usrSHqWTLHm48ff,Soul Provider,['6YHEMoNPbcheiWS2haGzkn'],['Michael Bolton'],5g9LXOhTPW9Iow6GZPRg2D,Soul Provider,False,49,0.08,0.609,267293,0.42,0.0,0,0.347,-10.875,1,0.0249,83.552,4,0.448
8129,8129,05M6Cd5BVAEX9QTEFXGi7D,Drop To Hold You,['4NGiEU3Pkd8ASRyQR30jcA'],['Matt Nathanson'],11cSEILu0r5DCRfjRxShKi,Modern Love,False,19,0.00471,0.586,218533,0.772,2.45e-06,4,0.106,-5.187,1,0.0304,114.06,4,0.422
8130,8130,05M7ahwzlhDJEYGPIoqb23,I Guess You Had To Be There,['3VQfHuqrRK1CNXR1V8PeR9'],['Gene Watson'],4aXbfgzVBIXaed4zapgq6J,Best Of Gene Watson,False,10,0.22,0.721,175360,0.309,0.0,9,0.0437,-13.536,1,0.032,116.61,4,0.687
8131,8131,05MAgaVpgbYx5ReS0lWkdt,I Believe in Her Soul,['3CwYCw1CNghtfPeZkMIbm0'],"[""Eric's Bluesband""]",3MxePBCJLmPUUQCtHqC47O,Dirty Road,False,0,0.364,0.733,267947,0.762,0.00554,7,0.227,-5.676,1,0.0225,100.033,4,0.887
8132,8132,05MAt3PP3FhVH3m6GgIUyI,Black Orpheus - Take 3,['0ZqhrTXYPA9DZR527ZnFdO'],['Wayne Shorter'],7D5TrOwsjNfDIDTKry0NsH,Wayning Moments - Plus,False,2,0.565,0.377,280211,0.332,0.0333,5,0.108,-14.755,0,0.0298,81.884,4,0.354
8133,8133,05MDFYXowUxDjohip1ensI,Do,['4F84IBURUo98rz4r61KF70'],['The White Stripes'],4Nemfc7fJzJmmqhBQ8khhj,The White Stripes,False,40,0.909,0.54,185000,0.664,0.000151,4,0.102,-4.787,1,0.0403,69.079,4,0.472
8134,8134,05MHAyxtazO0FYIMYREG6O,Un Viaje Largo,['2zF0KCQEt1O4Z9fWVUVi4T'],['Marcela Gandara'],2Kk1sYvCz3LI2wn9lp0NIZ,Mas Que Un Anhelo,False,61,0.56,0.679,224533,0.335,0.0,7,0.112,-8.21,1,0.0293,129.935,4,0.188
8135,8135,05MLSXnkBSbecE7zLpf8uJ,Graduation 2020 (Worst Year Ever),"['0YRds0Llvp6Y63MAMBNZA1', '6AiRTiqxpajAmoTj8SdVfd']","['Vizzy Hard Seltzer', 'Vitamin C']",2JdEJnEulSwk7nPxbgCEeM,Graduation 2020 (Worst Year Ever),False,0,0.00509,0.659,120120,0.584,0.00179,0,0.091,-9.469,1,0.0633,80.013,4,0.408
8136,8136,05MU5fjObXbBvmChlhPCj7,Vete Por Favor,['06kr5yNAM2rOf4DXemM8fl'],['Matt Monro'],0hDwveR5alFY8NyxycwnIE,Todo Pasara,False,12,0.968,0.16,187027,0.286,9.93e-06,0,0.172,-13.235,1,0.036,174.303,4,0.322
8137,8137,05MWrHLk0v7selJ6ERWy9g,Everytime We Touch - Rocco vs. Bass-T Remix,['0N0d3kjwdY2h7UVuTdJGfp'],['Cascada'],1N3brhtZJ18AeeIYVcx1Eb,Everytime We Touch,False,0,9.35e-05,0.696,342600,0.951,0.0194,8,0.0366,-4.59,1,0.0473,142.002,4,0.423
8138,8138,05MbRnWStSjjc4IcV9Eyof,She's Got A Boyfriend,['5ND0mGcL9SKSjWIjPd0xIb'],['Bowling For Soup'],2safYwJ4j0WKLcQUwEBQEi,Drunk Enough To Dance,False,26,0.000587,0.423,230627,0.95,0.0,9,0.118,-5.286,1,0.115,166.832,4,0.632
8139,8139,05MbZVekN2puODFWgicYKH,Light,['75nUDbtfJzGVqs6fOmSXhx'],['Misha Alperin'],6h4CYPknLUdud1GQ9bvFyB,At Home,False,4,0.985,0.682,126040,0.0493,0.832,5,0.131,-26.936,1,0.171,146.728,4,0.461
8140,8140,05MeDnPR6OgBCC5VxGQDgC,Way Down Deep,['4kNRotUiNCcfZhnpJJTDtl'],['Vern Gosdin'],4ygIRvkTyFylbFFzwfE47N,The Truly Great Hits,False,12,0.379,0.738,168267,0.322,2.75e-05,9,0.175,-16.011,1,0.0331,97.956,4,0.616
8141,8141,05MedRk6AG6DPB0ptdfTr8,"He Was Too Good For Me - Live In Kildevælds Church, Copenhagen, Denmark / 1960",['0FMucZsEnCxs5pqBjHjIc8'],['Stan Getz'],2e8bHUiUMHPTNJuCgUvXZG,"At Large (Live In Kildevælds Church, Copenhagen, Denmark / 1960)",False,3,0.963,0.47,274493,0.0517,0.00018,9,0.121,-19.134,1,0.0415,112.96,4,0.252
8142,8142,05Megd6avzc9rqtFU0VqQO,Drivin' Wheel,['3s5c2rjSE7v4KbMsGb5qaL'],['Mighty Joe Young'],59KEdgFnT3QYxd3GYoGJQY,The Sonet Blues Story,False,8,0.107,0.517,254333,0.785,0.0122,9,0.287,-8.095,0,0.041,129.09,1,0.855
8143,8143,05MiHFmBWu81TQ1gLz7AzB,Rather Be,['26AHtbjWKiwYzsoGoUZq53'],['Pentatonix'],77RBn8pRsfXlZdfTQh221D,PTX,False,39,0.108,0.8,212693,0.538,1.25e-06,11,0.0762,-7.497,1,0.0432,122.017,4,0.663
8144,8144,05MmmDBz0DbTmLsJQSUJP5,"Romance in F-Sharp, Op. 28, No. 2","['2UqjDAXnDxejEyE0CzfUrZ', '5qsrEqlTIFVbXBB2xd7qoh']","['Robert Schumann', 'William Kapell']",29wfElqk4q686YSX94i4Oi,William Kapell Edition,False,0,0.995,0.339,248440,0.0112,0.914,6,0.0941,-29.469,1,0.0463,112.68,4,0.328
8145,8145,05Mxds8IJ9QZCbOZiLxhAt,If I Were A Carpenter,['6r1Xmz7YUD4z0VRUoGm8XN'],['Leon Russell'],6CkYl0SSghA3ZH8rXQsPGd,Stop All That Jazz,False,21,0.696,0.73,231000,0.388,0.0,7,0.109,-14.102,1,0.0349,100.18,4,0.701
8146,8146,05N4yaGT83YfF8u0vudRKX,I Don't Wanna Play House,['1FE0rls8gfQT3laAeRYNgl'],['Loretta Lynn'],069layftQtjJZ6KqZWHk6q,Fist City,False,14,0.682,0.577,153960,0.21,0.000661,8,0.12,-11.974,1,0.0365,53.042,4,0.768
8147,8147,05NBtRqHoS3GpWilL6qzr5,Blue Condition - previously unreleased alternate version w/ Eric Clapton lead vocal (stereo),['74oJ4qxwOZvX6oSsu1DGnw'],['Cream'],3W6CI0Lw7lElAPID2Fd3B4,Disraeli Gears (Deluxe Edition),False,25,0.695,0.384,188960,0.201,0.00746,9,0.0882,-16.448,1,0.0354,176.198,3,0.673
8148,8148,05NDaUpeFcgQipxWyQvpwx,Lands,['5hOfufWiBLy65y5BO4xR5h'],['Dulcesky'],39P1cxFXPFvCWo19IlzSW0,Death By Salt: A SLUG Magazine Compilation,False,0,0.00684,0.351,315480,0.739,0.814,9,0.114,-5.238,0,0.0328,109.955,4,0.124
8149,8149,05NEkSdZuL2BusU7aJmQy0,When I Look In Your Eyes,['06kr5yNAM2rOf4DXemM8fl'],['Matt Monro'],6F9s69OtURUj6WqrwZhU8H,The Best Of The Capitol Years,False,6,0.681,0.333,168080,0.167,0.0,5,0.132,-14.047,0,0.0311,131.759,4,0.246
8150,8150,05NFVnibayA2VRyc7bOZl8,Theme From Shaft - 2009 Mix,['3IKV7o6WPphDB7cCWXaG3E'],['Isaac Hayes'],5HAXYSqdNjjbvoFrXwtrBw,Shaft (Deluxe Edition),False,14,0.148,0.49,284373,0.701,1.08e-06,0,0.163,-15.552,1,0.0376,121.312,4,0.89
8151,8151,05NGFJLDLCSaScbH5lyCsB,敬拜 Crossover,['2MwbhAXNsausg8HKDZVXQJ'],['HKACM'],4mhZ4c8N04Y4tDXtBXHTqE,敬拜 Crossover,False,4,0.0518,0.617,246427,0.646,0.0,5,0.0979,-7.88,1,0.0246,96.008,4,0.614
8152,8152,05NIDZpxX8Ebbe3c94yqwD,"Don Giovanni, K. 527, Act I: Giovinette, che fate all'amore (Live)","['4NJhFmfw43RLBLjQvxDuRS', '0hrVe30cEV1RSrsDMYZ388', '5Sv7K5dTZGilfyrxYIFVSJ', '7dG0oG7NmmndPNaORvzwj9', '003f4bk13c6Q3gAUXv7dGJ', '4tvRZdoY4H9Wgcf0w1rZqs']","['Wolfgang Amadeus Mozart', 'Erna Berger', 'Walter Berry', 'Vienna State Opera Chorus', 'Wiener Philharmoniker', 'Wilhelm Furtwängler']",7HAl2ktgyUu492XFvGSuHJ,"Mozart: Don Giovanni, K. 527 (Live)",False,0,0.905,0.345,93493,0.594,0.632,2,0.942,-18.473,1,0.296,80.749,4,0.617
8153,8153,05NKDLvKJ4EduSnUSQ7qzS,Going Home,['7sVQKNtdP2NylxMgbNOJMM'],['Goldfinger'],6O85lOBu1oF24kkz8XBlCl,Open Your Eyes,True,23,3.47e-05,0.51,95693,0.953,6.07e-05,2,0.0747,-5.033,1,0.0527,105.051,3,0.573
8154,8154,05NLh3vY9Xwr3kD7Lffcy0,Jingle Bell Rock,['397jYgLYL4N6XsutEYQlP5'],['The Starlite Singers'],5yeVM1YjqzDLnvZAA377aZ,Wesolych Swiat Bozego Narodzenia 2016,False,0,0.75,0.69,133657,0.54,1.62e-06,2,0.0625,-9.408,1,0.0332,118.88,4,0.882
